timestamp,vwap,actual_vwap,lstm_forecast,trf_forecast
2025-05-07 18:17:00,193.499,193.499,199.76718,202.02968
2025-05-07 18:18:00,193.499,193.499,199.51588,201.54712
2025-05-07 18:19:00,193.499,193.499,199.61795,201.36653
2025-05-07 18:20:00,193.499,193.499,198.85684,201.17346
2025-05-07 18:21:00,193.499,193.499,199.72327,200.2065
2025-05-07 18:22:00,193.499,193.499,199.62793,201.77252
2025-05-07 18:23:00,193.499,193.499,199.02237,201.00319
2025-05-07 18:24:00,193.499,193.499,199.33195,201.37938
2025-05-07 18:25:00,193.499,193.499,199.72571,201.67024
2025-05-07 18:26:00,193.499,193.499,198.96951,201.20117
2025-05-07 18:27:00,193.499,193.499,199.6846,201.60062
2025-05-07 18:28:00,193.499,193.499,199.35896,200.69513
2025-05-07 18:29:00,193.499,193.499,199.81107,201.72588
2025-05-07 18:30:00,193.499,193.499,199.07649,201.20418
2025-05-07 18:31:00,193.499,193.499,199.67372,201.37886
2025-05-07 18:32:00,193.499,193.499,199.41083,201.02467
2025-05-07 18:33:00,193.499,193.499,199.54883,201.56134
2025-05-07 18:34:00,193.499,193.499,199.13524,200.56071
2025-05-07 18:35:00,193.499,193.499,199.8395,201.17537
2025-05-07 18:36:00,193.499,193.499,198.9689,200.49515
2025-05-07 18:37:00,193.499,193.499,199.0932,200.74435
2025-05-07 18:38:00,193.499,193.499,198.9178,201.28532
2025-05-07 18:39:00,193.499,193.499,199.22113,201.14616
2025-05-07 18:40:00,193.499,193.499,199.18405,201.3
2025-05-07 18:41:00,193.499,193.499,199.07185,201.07947
2025-05-07 18:42:00,193.499,193.499,198.88016,201.36295
2025-05-07 18:43:00,193.499,193.499,199.02072,201.39713
2025-05-07 18:44:00,193.499,193.499,198.80717,201.13358
2025-05-07 18:45:00,193.499,193.499,199.40689,201.37029
2025-05-07 18:46:00,193.499,193.499,199.23027,201.163
2025-05-07 18:47:00,193.499,193.499,199.53111,201.19383
2025-05-07 18:48:00,193.499,193.499,199.21725,200.74779
2025-05-07 18:49:00,193.499,193.499,198.82199,200.77959
2025-05-07 18:50:00,193.499,193.499,199.39346,200.6617
2025-05-07 18:51:00,193.499,193.499,199.16292,201.3384
2025-05-07 18:52:00,193.499,193.499,199.49864,201.5146
2025-05-07 18:53:00,193.499,193.499,199.24297,200.9463
2025-05-07 18:54:00,193.499,193.499,199.35498,201.37419
2025-05-07 18:55:00,193.499,193.499,199.42323,200.62943
2025-05-07 18:56:00,193.499,193.499,199.57631,200.8614
2025-05-07 18:57:00,193.499,193.499,199.46529,200.47713
2025-05-07 18:58:00,193.499,193.499,199.03214,200.42963
2025-05-07 18:59:00,193.499,193.499,199.49342,201.112
2025-05-07 19:00:00,193.499,193.499,199.4422,200.81273
2025-05-07 19:01:00,193.499,193.499,199.59341,200.9897
2025-05-07 19:02:00,193.499,193.499,199.4947,200.85959
2025-05-07 19:03:00,193.499,193.499,199.06999,200.22792
2025-05-07 19:04:00,193.499,193.499,198.8818,200.6185
2025-05-07 19:05:00,193.499,193.499,198.96205,200.4542
2025-05-07 19:06:00,193.499,193.499,199.58646,200.5529
2025-05-07 19:07:00,193.499,193.499,199.06157,200.77733
2025-05-07 19:08:00,193.499,193.499,199.2026,201.30322
2025-05-07 19:09:00,193.499,193.499,198.79321,200.58752
2025-05-07 19:10:00,193.499,193.499,198.81313,200.69931
2025-05-07 19:11:00,193.499,193.499,199.8824,200.9929
2025-05-07 19:12:00,193.499,193.499,199.59402,200.60875
2025-05-07 19:13:00,193.499,193.499,199.61804,201.08994
2025-05-07 19:14:00,193.499,193.499,199.25665,201.34818
2025-05-07 19:15:00,193.499,193.499,199.07425,200.94563
2025-05-07 19:16:00,193.499,193.499,198.9564,201.52597
2025-05-07 19:17:00,193.499,193.499,198.99641,201.36824
2025-05-07 19:18:00,193.499,193.499,199.0646,201.4836
2025-05-07 19:19:00,193.499,193.499,199.50937,201.00638
2025-05-07 19:20:00,193.499,193.499,198.53615,200.40703
2025-05-07 19:21:00,193.499,193.499,199.18407,200.78574
2025-05-07 19:22:00,193.499,193.499,199.70955,201.22784
2025-05-07 19:23:00,193.499,193.499,199.24706,200.28036
2025-05-07 19:24:00,193.499,193.499,199.23239,201.0354
2025-05-07 19:25:00,193.499,193.499,199.19011,201.80418
2025-05-07 19:26:00,193.499,193.499,199.27145,201.04759
2025-05-07 19:27:00,193.499,193.499,199.12538,200.59474
2025-05-07 19:28:00,193.499,193.499,198.99844,201.01949
2025-05-07 19:29:00,193.499,193.499,199.4804,199.97238
2025-05-07 19:30:00,193.499,193.499,199.57457,200.94023
2025-05-07 19:31:00,193.499,193.499,199.00223,200.39667
2025-05-07 19:32:00,193.499,193.499,199.14204,200.78416
2025-05-07 19:33:00,193.499,193.499,198.86176,200.8711
2025-05-07 19:34:00,193.499,193.499,199.61255,201.28717
2025-05-07 19:35:00,193.499,193.499,199.95357,200.99869
2025-05-07 19:36:00,193.499,193.499,199.5522,201.53557
2025-05-07 19:37:00,193.499,193.499,199.1336,200.7766
2025-05-07 19:38:00,193.499,193.499,199.3998,201.04051
2025-05-07 19:39:00,193.499,193.499,199.2645,201.48029
2025-05-07 19:40:00,193.499,193.499,199.14838,201.09628
2025-05-07 19:41:00,193.499,193.499,198.85312,201.68832
2025-05-07 19:42:00,193.499,193.499,199.68706,200.88995
2025-05-07 19:43:00,193.499,193.499,199.2653,201.26157
2025-05-07 19:44:00,193.499,193.499,199.84549,201.1969
2025-05-07 19:45:00,193.499,193.499,199.35236,201.43567
2025-05-07 19:46:00,193.499,193.499,199.40866,201.71889
2025-05-07 19:47:00,193.499,193.499,198.95273,201.28146
2025-05-07 19:48:00,193.499,193.499,199.35837,201.24825
2025-05-07 19:49:00,193.499,193.499,198.83102,200.83186
2025-05-07 19:50:00,193.499,193.499,198.85974,200.77516
2025-05-07 19:51:00,193.499,193.499,199.00728,201.24521
2025-05-07 19:52:00,193.499,193.499,198.95023,200.61151
2025-05-07 19:53:00,193.499,193.499,199.7986,201.31389
2025-05-07 19:54:00,193.499,193.499,199.40018,201.69824
2025-05-07 19:55:00,193.499,193.499,199.50676,201.5578
2025-05-07 19:56:00,193.499,193.499,199.4832,201.34612
2025-05-07 19:57:00,193.499,193.499,199.13025,200.9987
2025-05-07 19:58:00,193.499,193.499,199.84294,200.96626
2025-05-07 19:59:00,193.499,193.499,198.97772,201.39111
